approach,category,sut,run,status,executable,line,branch,mutation,source_file
Qwen2.5-Coder,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Cli_23f/run_0001/2-2/metrics/status.json
Qwen2.5-Coder,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Cli_23f/run_0001/2-3/metrics/status.json
Qwen2.5-Coder,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Cli_23f/run_0001/2-4/metrics/status.json
Qwen2.5-Coder,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Cli_23f/run_0001/2-5/metrics/status.json
Qwen2.5-Coder,cluster,Closure_77f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Closure_77f/run_0001/3-1/metrics/status.json
Qwen2.5-Coder,cluster,Closure_77f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Closure_77f/run_0001/3-2/metrics/status.json
Qwen2.5-Coder,cluster,Closure_77f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Closure_77f/run_0001/3-3/metrics/status.json
Qwen2.5-Coder,cluster,Closure_77f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Closure_77f/run_0001/3-4/metrics/status.json
Qwen2.5-Coder,cluster,Closure_77f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Closure_77f/run_0001/3-5/metrics/status.json
Qwen2.5-Coder,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Codec_15f/run_0001/4-1/metrics/status.json
Qwen2.5-Coder,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Codec_15f/run_0001/4-2/metrics/status.json
Qwen2.5-Coder,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Codec_15f/run_0001/4-3/metrics/status.json
Qwen2.5-Coder,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Codec_15f/run_0001/4-4/metrics/status.json
Qwen2.5-Coder,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Codec_15f/run_0001/4-5/metrics/status.json
Qwen2.5-Coder,cluster,Collections_18f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Collections_18f/run_0001/5-1/metrics/status.json
Qwen2.5-Coder,cluster,Collections_18f,run_0001,ok,True,84.2105,70.0000,72.7273,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Collections_18f/run_0001/5-2/metrics/status.json
Qwen2.5-Coder,cluster,Collections_18f,run_0001,ok,True,92.1053,75.0000,90.9091,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Collections_18f/run_0001/5-3/metrics/status.json
Qwen2.5-Coder,cluster,Collections_18f,run_0001,ok,True,84.2105,70.0000,75.7576,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Collections_18f/run_0001/5-4/metrics/status.json
Qwen2.5-Coder,cluster,Collections_18f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Collections_18f/run_0001/5-5/metrics/status.json
Qwen2.5-Coder,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Compress_13f/run_0001/6-1/metrics/status.json
Qwen2.5-Coder,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Compress_13f/run_0001/6-2/metrics/status.json
Qwen2.5-Coder,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Compress_13f/run_0001/6-3/metrics/status.json
Qwen2.5-Coder,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Compress_13f/run_0001/6-4/metrics/status.json
Qwen2.5-Coder,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Compress_13f/run_0001/6-5/metrics/status.json
Qwen2.5-Coder,cluster,Csv_4f,run_0001,ok,True,78.5714,68.7500,71.4286,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Csv_4f/run_0001/7-1/metrics/status.json
Qwen2.5-Coder,cluster,Csv_4f,run_0001,ok,True,82.1429,68.7500,76.1905,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Csv_4f/run_0001/7-2/metrics/status.json
Qwen2.5-Coder,cluster,Csv_4f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Csv_4f/run_0001/7-3/metrics/status.json
Qwen2.5-Coder,cluster,Csv_4f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Csv_4f/run_0001/7-4/metrics/status.json
Qwen2.5-Coder,cluster,Csv_4f,run_0001,ok,True,75.0000,75.0000,76.1905,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Csv_4f/run_0001/7-5/metrics/status.json
Qwen2.5-Coder,cluster,Gson_17f,run_0001,ok,True,100.0000,75.0000,80.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Gson_17f/run_0001/8-1/metrics/status.json
Qwen2.5-Coder,cluster,Gson_17f,run_0001,ok,True,100.0000,75.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Gson_17f/run_0001/8-2/metrics/status.json
Qwen2.5-Coder,cluster,Gson_17f,run_0001,ok,True,100.0000,75.0000,80.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Gson_17f/run_0001/8-3/metrics/status.json
Qwen2.5-Coder,cluster,Gson_17f,run_0001,ok,True,83.3333,75.0000,60.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Gson_17f/run_0001/8-4/metrics/status.json
Qwen2.5-Coder,cluster,Gson_17f,run_0001,ok,True,100.0000,75.0000,80.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Gson_17f/run_0001/8-5/metrics/status.json
Qwen2.5-Coder,cluster,JacksonCore_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonCore_13f/run_0001/9-1/metrics/status.json
Qwen2.5-Coder,cluster,JacksonCore_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonCore_13f/run_0001/9-2/metrics/status.json
Qwen2.5-Coder,cluster,JacksonCore_13f,run_0001,ok,True,87.8049,100.0000,7.1429,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonCore_13f/run_0001/9-3/metrics/status.json
Qwen2.5-Coder,cluster,JacksonCore_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonCore_13f/run_0001/9-4/metrics/status.json
Qwen2.5-Coder,cluster,JacksonCore_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonCore_13f/run_0001/9-5/metrics/status.json
Qwen2.5-Coder,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonDatabind_17f/run_0001/10-1/metrics/status.json
Qwen2.5-Coder,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonDatabind_17f/run_0001/10-2/metrics/status.json
Qwen2.5-Coder,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonDatabind_17f/run_0001/10-3/metrics/status.json
Qwen2.5-Coder,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonDatabind_17f/run_0001/10-4/metrics/status.json
Qwen2.5-Coder,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonDatabind_17f/run_0001/10-5/metrics/status.json
Qwen2.5-Coder,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonXml_5f/run_0001/11-1/metrics/status.json
Qwen2.5-Coder,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonXml_5f/run_0001/11-2/metrics/status.json
Qwen2.5-Coder,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonXml_5f/run_0001/11-3/metrics/status.json
Qwen2.5-Coder,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonXml_5f/run_0001/11-4/metrics/status.json
Qwen2.5-Coder,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JacksonXml_5f/run_0001/11-5/metrics/status.json
Qwen2.5-Coder,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Jsoup_91f/run_0001/12-1/metrics/status.json
Qwen2.5-Coder,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Jsoup_91f/run_0001/12-2/metrics/status.json
Qwen2.5-Coder,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Jsoup_91f/run_0001/12-3/metrics/status.json
Qwen2.5-Coder,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Jsoup_91f/run_0001/12-4/metrics/status.json
Qwen2.5-Coder,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Jsoup_91f/run_0001/12-5/metrics/status.json
Qwen2.5-Coder,cluster,JxPath_22f,run_0001,ok,True,65.0000,60.0000,62.5000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JxPath_22f/run_0001/13-1/metrics/status.json
Qwen2.5-Coder,cluster,JxPath_22f,run_0001,ok,True,90.0000,80.0000,68.7500,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JxPath_22f/run_0001/13-2/metrics/status.json
Qwen2.5-Coder,cluster,JxPath_22f,run_0001,ok,True,95.0000,80.0000,81.2500,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JxPath_22f/run_0001/13-3/metrics/status.json
Qwen2.5-Coder,cluster,JxPath_22f,run_0001,ok,True,90.0000,70.0000,37.5000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JxPath_22f/run_0001/13-4/metrics/status.json
Qwen2.5-Coder,cluster,JxPath_22f,run_0001,ok,True,90.0000,70.0000,75.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/JxPath_22f/run_0001/13-5/metrics/status.json
Qwen2.5-Coder,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Lang_52f/run_0001/14-1/metrics/status.json
Qwen2.5-Coder,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Lang_52f/run_0001/14-2/metrics/status.json
Qwen2.5-Coder,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Lang_52f/run_0001/14-3/metrics/status.json
Qwen2.5-Coder,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Lang_52f/run_0001/14-4/metrics/status.json
Qwen2.5-Coder,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Lang_52f/run_0001/14-5/metrics/status.json
Qwen2.5-Coder,cluster,Math_9f,run_0001,ok,True,100.0000,0.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Math_9f/run_0001/15-1/metrics/status.json
Qwen2.5-Coder,cluster,Math_9f,run_0001,ok,True,100.0000,0.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Math_9f/run_0001/15-2/metrics/status.json
Qwen2.5-Coder,cluster,Math_9f,run_0001,ok,True,100.0000,0.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Math_9f/run_0001/15-3/metrics/status.json
Qwen2.5-Coder,cluster,Math_9f,run_0001,ok,True,100.0000,0.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Math_9f/run_0001/15-4/metrics/status.json
Qwen2.5-Coder,cluster,Math_9f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Math_9f/run_0001/15-5/metrics/status.json
Qwen2.5-Coder,cluster,Mockito_19f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Mockito_19f/run_0001/16-1/metrics/status.json
Qwen2.5-Coder,cluster,Mockito_19f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Mockito_19f/run_0001/16-2/metrics/status.json
Qwen2.5-Coder,cluster,Mockito_19f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Mockito_19f/run_0001/16-3/metrics/status.json
Qwen2.5-Coder,cluster,Mockito_19f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Mockito_19f/run_0001/16-4/metrics/status.json
Qwen2.5-Coder,cluster,Mockito_19f,run_0001,ok,True,70.0000,0.0000,66.6667,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Mockito_19f/run_0001/16-5/metrics/status.json
Qwen2.5-Coder,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Time_24f/run_0001/17-1/metrics/status.json
Qwen2.5-Coder,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Time_24f/run_0001/17-2/metrics/status.json
Qwen2.5-Coder,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Time_24f/run_0001/17-3/metrics/status.json
Qwen2.5-Coder,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Time_24f/run_0001/17-4/metrics/status.json
Qwen2.5-Coder,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen2.5-coder-14b-ctx32k/Time_24f/run_0001/17-5/metrics/status.json
Qwen3-Coder,cluster,Chart_5f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Chart_5f/run_0001/1-1/metrics/status.json
Qwen3-Coder,cluster,Chart_5f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Chart_5f/run_0001/1-2/metrics/status.json
Qwen3-Coder,cluster,Chart_5f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Chart_5f/run_0001/1-3/metrics/status.json
Qwen3-Coder,cluster,Chart_5f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Chart_5f/run_0001/1-4/metrics/status.json
Qwen3-Coder,cluster,Chart_5f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Chart_5f/run_0001/1-5/metrics/status.json
Qwen3-Coder,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Cli_23f/run_0001/2-1/metrics/status.json
Qwen3-Coder,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Cli_23f/run_0001/2-2/metrics/status.json
Qwen3-Coder,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Cli_23f/run_0001/2-3/metrics/status.json
Qwen3-Coder,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Cli_23f/run_0001/2-4/metrics/status.json
Qwen3-Coder,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Cli_23f/run_0001/2-5/metrics/status.json
Qwen3-Coder,cluster,Closure_77f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Closure_77f/run_0001/3-1/metrics/status.json
Qwen3-Coder,cluster,Closure_77f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Closure_77f/run_0001/3-2/metrics/status.json
Qwen3-Coder,cluster,Closure_77f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Closure_77f/run_0001/3-3/metrics/status.json
Qwen3-Coder,cluster,Closure_77f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-qwen3-coder-30b-official-ctx8k/Closure_77f/run_0001/3-4/metrics/status.json
