sut	rep	status	line	branch	instruction	mutation	mutation_strict	mvn_rc	pit_rc	base_valid	fully_valid	reasons	status_path	run_dir
022_java_minimum_spanning_tree	1-3	test_fail						1		0	0	status=test_fail;mvn_rc=1;pit_rc=None;line_missing;instruction_missing;mutation_missing;branch_missing;java_metrics_file_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/022_java_minimum_spanning_tree/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/022_java_minimum_spanning_tree/run_0001/1-3
028_java_quicksort	1-1	ok	94.7368	87.5	96.2963	85.7143	85.7143	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/028_java_quicksort/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/028_java_quicksort/run_0001/1-1
028_java_quicksort	1-2	ok	94.7368	87.5	96.2963	85.7143	85.7143	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/028_java_quicksort/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/028_java_quicksort/run_0001/1-2
028_java_quicksort	1-3	ok	94.7368	87.5	96.2963	85.7143	85.7143	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/028_java_quicksort/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/028_java_quicksort/run_0001/1-3
032_java_shortest_path_lengths	1-1	ok	94.1176	100.0	98.1481	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-1
032_java_shortest_path_lengths	1-2	ok	94.1176	100.0	98.1481	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-2
032_java_shortest_path_lengths	1-3	ok	94.1176	100.0	98.1481	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-3
032_java_shortest_path_lengths	1-4	ok	94.1176	100.0	98.1481	85.7143	85.7143	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-4
032_java_shortest_path_lengths	1-5	ok	94.1176	100.0	98.1481	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/032_java_shortest_path_lengths/run_0001/1-5
035_java_sieve	1-1	ok	94.7368	100.0	96.8085	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-1
035_java_sieve	1-2	ok	94.7368	100.0	96.8085	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-2
035_java_sieve	1-3	ok	94.7368	100.0	96.8085	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-3
035_java_sieve	1-4	ok	94.7368	100.0	96.8085	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-4
035_java_sieve	1-5	ok	94.7368	100.0	96.8085	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/035_java_sieve/run_0001/1-5
038_java_to_base	1-1	ok	87.5	100.0	88.8889	100.0	80.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-1
038_java_to_base	1-2	ok	87.5	100.0	88.8889	100.0	80.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-2
038_java_to_base	1-3	ok	87.5	100.0	88.8889	100.0	80.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-3
038_java_to_base	1-4	ok	87.5	100.0	88.8889	100.0	80.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-4
038_java_to_base	1-5	ok	87.5	100.0	88.8889	100.0	80.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing5_20260620_091649/038_java_to_base/run_0001/1-5
